model,system,issue_id,title,package,is_invalid_pred,confidence,reason,true_invalid,correct,tp,fp,fn,tn,p_pos,r_pos,p_neg,r_neg,p_mac,r_mac,f1_pos,f1_neg,f1_mac,acc
claude-opus-4-7,A,11140,[Bug]: Replace hardcoded value with existing #define constant,networkpkg,False,0.8,"This is a legitimate code cleanup/maintenance request to replace hardcoded values with existing defined constants in NetworkPkg, which is a valid improvement for the EDK II project.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,11118,[Bug]: Var Store Fails to Recover from FTW Spare Block After Corruption,mdemodulepkg,False,0.85,"This describes a specific reproducible bug in MdeModulePkg's Fault Tolerant Write/Variable Store recovery mechanism, which is a legitimate firmware bug report.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,11113,[Bug]: InstallProtocolInterface() does not update the key of an existing handle,mdemodulepkg,False,0.7,"This appears to be a specific bug report about UEFI core protocol installation behavior in MdeModulePkg, which is a legitimate area for investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,11112,[Bug]: RegisterProtocolNotify() accepts invalid events,mdemodulepkg,False,0.8,"This describes a specific bug where a core service accepts invalid events when it should reject them, which is a legitimate bug report worth investigating.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,11088,[Bug]: <title>Add Ask deepwiki entry,other,True,0.9,"The issue lacks meaningful content and appears to be a vague request to add a 'Ask deepwiki' entry, which is not a legitimate EDK II bug report or feature request with sufficient information.",False,False,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,11074,[Bug]: default OVMF build overwrites memory on FreePages() causing page fault if pages are not writable,mdepkg,False,0.85,"This is a specific bug report describing a memory corruption issue in OVMF/MdePkg with high engagement, indicating a real reproducible problem worth investigating.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,11046,[Bug]: [Regression] OVMF Page-Fault on Xen HVM since 202411 release,ovmfpkg,False,0.9,"This is a specific regression bug report identifying a page-fault in OVMF on Xen HVM tied to a particular release, which is a legitimate bug requiring investigation.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10925,[Bug]: Raid card option rom is not displayed in Device Manager form after repairing in Driver Health form.,mdemodulepkg,False,0.75,This is a specific bug report about Driver Health form behavior in MdeModulePkg with reproducible scenario involving RAID card option ROM display.,False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10910,[Bug]: EmbeddedPkg/VirtualRealTimeClockLib fails to build due to SOURCE_DATE_EPOCH changes,embeddedpkg,False,0.9,"This is a concrete build failure report for a specific EDK II package and library, which is a legitimate bug report.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10892,[Bug]: SEV and SEV-ES VM boot is broken due to faulty check in AmdSvsmIsSvsmPresent(),ovmfpkg,False,0.9,"This is a specific bug report about a faulty check causing SEV and SEV-ES VM boot failures in OvmfPkg, which is a legitimate EDK II firmware bug.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10881,[Bug]: AAVMF direct kernel boot broken,armvirtpkg,False,0.85,"This is a bug report for ArmVirtPkg (AAVMF) describing a broken direct kernel boot feature, which is a legitimate EDK II component issue with high engagement suggesting reproducibility.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10876,[Bug]: PRM package build fails with GCC compiler for X64,prmpkg,False,0.85,"This describes a concrete build failure for the PRM package with GCC on X64, which is a legitimate bug report relating to EDK II build infrastructure.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10866,[Bug]: An unexpected black box appears at Setup Hotkey Region.,mdemodulepkg,False,0.6,"This appears to be a genuine UI bug report about an unexpected black box appearing in the Setup Hotkey Region, which relates to MdeModulePkg's setup browser functionality.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10839,[Bug]: [OvmfPkg] Build fails due to insufficient FV size in edk2-stable202502,ovmfpkg,False,0.8,"This appears to be a legitimate build failure bug report for OvmfPkg in a specific stable release tag, which is a valid EDK II issue.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10804,[Bug]: System will hang exception if Locate and use gPeiIpmiTransportPpiGuid in Post Mem phase,other,False,0.7,"This appears to be a genuine bug report describing a system hang/exception when using a specific PPI GUID in a particular boot phase, which is a legitimate firmware issue worth investigating.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10802,[Bug]: <title>error LNK2001: unresolved external symbol __security_pop_cookie Compile for AARCH64  in SafeString.obj,mdepkg,False,0.75,"This appears to be a legitimate build/linker failure report for AARCH64 compilation involving MdePkg's SafeString, which is a real firmware build issue worth investigating.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10773,[Bug]: Configuring TemporaryRamSize using FSP-T arch UPD (added as part of Spec 2.5) is not working as expected.,intelfsp2pkg,False,0.8,"This is a specific bug report about FSP-T TemporaryRamSize UPD configuration not working as expected per FSP Spec 2.5, which is a legitimate firmware bug to investigate.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10771,[Bug]: DXE core memory protection feature might cause inconsistency between GCD internal data structure with CPU page table,mdemodulepkg,False,0.85,"This is a specific bug report about inconsistency between GCD internal data structures and CPU page tables caused by the DXE core memory protection feature, with high engagement indicating a legitimate technical issue.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10739,[Bug]: CLANGDWARF Fails to Trigger Recompilation When Header Files Are Modified,build-or-ci-code,False,0.85,"This describes a reproducible build system bug where CLANGDWARF toolchain fails to detect header file changes for recompilation, which is a legitimate EDK II build infrastructure issue.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10723,[Bug]: ShellPkg: ARMV9 support should be added to SmbioView command based on Type 4 processor information.,shellpkg,False,0.85,"This is a legitimate feature/bug report requesting ARMv9 support in the SmbiosView shell command's Type 4 processor information decoding, which is a real EDK II ShellPkg enhancement.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10664,[Bug]: Should update openssl to 3.4.1 for CVE-2024-13176,cryptopkg,False,0.95,This is a legitimate security update request to address a known CVE in the bundled OpenSSL submodule used by CryptoPkg.,False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10663,[Bug]: [QEMU_EFI] Not Loading Network Protocol Drivers and http efi command,networkpkg|ovmfpkg,False,0.6,"This appears to be a bug report about network protocol drivers not loading in QEMU_EFI builds, which is a legitimate EDK II concern worth investigating.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10656,"[Bug]: [aarch64][QEMU_EFI] After CoreExitBootServices execution, the following error occurred:  Instruction abort: Translation fault, third level",armvirtpkg,False,0.7,"This appears to be a genuine bug report about a translation fault occurring after ExitBootServices on aarch64 QEMU, which is a legitimate firmware issue worth investigating.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10652,[Bug]: EmulatorPkg Page Allocation Failure,emulatorpkg,False,0.7,"This appears to be a genuine bug report about a page allocation failure in EmulatorPkg, which is a legitimate EDK II package issue worth investigating.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10637,[Bug]: CLANGPDB linker warning /align without /driver,build-or-ci-code,False,0.85,"This is a legitimate build infrastructure bug report about a CLANGPDB linker warning, which falls under EDK II build tools.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10626,[Bug]: <title> DXE_ASSERT when issuing drvcfg command in UEFI Shell,shellpkg,False,0.7,A DXE_ASSERT triggered by a specific Shell command (drvcfg) is a reproducible bug report against ShellPkg and warrants investigation.,False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10583,[Bug]: BaseTools build failed on MinGW GCC on Windows,basetools,False,0.85,"This describes a genuine build failure in BaseTools under a specific toolchain (MinGW GCC on Windows), which is a legitimate EDK II build infrastructure issue.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10579,[Bug]: <Mismatch of EFI Conformance Profile Table GUID when UEFI application reads from EFI System Table>,mdemodulepkg|mdepkg,False,0.8,"Reports a concrete GUID mismatch in the EFI Conformance Profile Table, which is a legitimate bug in EDK II affecting MdePkg/MdeModulePkg.",True,False,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-opus-4-7,A,10557,BaseTools FMMT handle case where Parent.Data is none (previously easier bug report?),nan,False,0.7,"This appears to be a legitimate bug report about a NoneType handling issue in the BaseTools FMMT tool, which falls under EDK II build infrastructure.",False,True,0,1,1,73,0.0,0.0,0.9865,0.9865,0.4932,0.4932,0.0,0.9865,0.4932,0.9733
claude-sonnet-4-6,A,12141,[Bug]: KeyBoard Backspace is not work in UEFI shell when launch QEMU with -nographic mode,ovmfpkg,False,0.7,"This appears to be a genuine bug report about keyboard input handling (backspace key) in the UEFI shell under QEMU's -nographic mode, which relates to OvmfPkg terminal/console driver behavior and is worth investigating.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,12077,[Bug]: Uncrustify configuration formats DEBUG macros incorrectly (contradicts Coding Standard 5.2.2.4),other,False,0.92,"This is a valid bug report about EDK II's coding style enforcement tool (Uncrustify) producing output that contradicts the official EDK II Coding Standard, which is directly relevant to the project's build and code quality infrastructure.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,12073,[Bug]: UsbMassStorageDxe: UsbMassReadBlocks lacks retry mechanism for transient USB failures,mdemodulepkg,False,0.75,"This appears to be a legitimate bug report or feature request describing a missing retry mechanism in UsbMassStorageDxe for handling transient USB failures, which is a valid concern for an EDK II driver component.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,12067,[Bug]: MdeModulePkg/HiiDatabaseDxe: Parser issue in GetNameElement(),emulatorpkg|mdemodulepkg,False,0.9,"This is a genuine bug report targeting a specific function (GetNameElement()) in a specific EDK II driver (HiiDatabaseDxe), which is a legitimate parser bug worth investigating.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,12065,[Bug]: Code issue in SetupBrowserDxe introduce from  https://github.com/tianocore/edk2/pull/11686,mdemodulepkg,False,0.75,"This appears to be a genuine bug report referencing a specific pull request that introduced a code issue in SetupBrowserDxe, which is a legitimate EDK II component worth investigating.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,12043,[Bug]: edk2:Shell won't build with GCC 16 with -Werror,shellpkg,False,0.95,This is a legitimate build failure bug report describing a real compilation issue with GCC 16 and -Werror flags in the EDK II Shell package.,False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11965,[Bug]: qemu-kvm GUEST start failed on RISC-V,ovmfpkg,False,0.6,"This appears to be a potentially valid bug report about OVMF/RISC-V failing to boot as a QEMU-KVM guest, which relates to EDK II's OvmfPkg firmware component, though low engagement and missing reproduction details reduce confidence.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11948,[Bug]: Mismatch in the value of LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX,mdepkg,False,0.9,"This is a legitimate bug report describing a specific value mismatch in a defined constant (LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX) in MdePkg, which is actionable and investigable.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11895,[Bug]: /EmulatorPkg/Unix/Host/Host.h:69:12: fatal error: termio.h: No such file or directory,emulatorpkg,False,0.85,"This is a genuine build failure bug report for EmulatorPkg on Unix/Linux where a required header file (termio.h) is missing or not found, which is a legitimate build infrastructure issue worth investigating.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11882,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _memcpy' in CLANGPDB (IA32 NOOPT),redfishpkg,False,0.97,"This is a genuine build failure bug report with a specific error message, package, toolchain (CLANGPDB), and build configuration (IA32 NOOPT) that provides enough information to investigate and reproduce.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11881,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _fltused' in CLANGPDB (DEBUG RELEASE),redfishpkg,False,0.95,"This is a legitimate build failure bug report for RedfishPkg when using the CLANGPDB toolchain, with a specific linker error that can be reproduced and investigated.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11878,[Bug]: CLANGDWARF cannot build RELEASE AARCH64 StandaloneMmPkg,standalonemmpkg,False,0.95,"This is a genuine build failure bug report targeting a specific toolchain (CLANGDWARF), architecture (AARCH64), build target (RELEASE), and EDK II package (StandaloneMmPkg), which is a valid and actionable issue for the EDK II project tracker.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11842,[Bug]: Update mu_nasm nuget release to 2.16.01 to resolve IA32 CLANGDWARF link issues,basetools,False,0.9,"This is a legitimate bug report requesting an update to the nasm nuget package version to fix IA32 CLANGDWARF link issues, which directly relates to EDK II build infrastructure and toolchain dependencies.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11814,[Bug]: 901c4e3 breaks response to Enter key in Arm platform firmware menus,armvirtpkg|mdemodulepkg,False,0.9,"This is a genuine bug report identifying a specific commit (901c4e3) that causes a regression in keyboard input handling (Enter key response) in Arm platform firmware menus, which is a reproducible and investigable issue in ArmVirtPkg/MdeModulePkg.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11800,[Bug]: non-x86 Option Rom never be reached if multiple Option Rom images are found on non-x86 platform.,mdemodulepkg,False,0.92,This is a genuine bug report describing a logic flaw in MdeModulePkg where non-x86 Option ROM images are never executed when multiple Option ROM images are present on a non-x86 platform.,False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11797,[Bug]: Build error when STATIC Stack check is enabled on X86 Architectures on GCC Build,mdepkg,False,0.92,"This is a genuine bug report describing a build error with a specific reproducible condition (STATIC stack check enabled on X86 with GCC), which is a legitimate build infrastructure issue for EDK II.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11793,[Bug]: BdsDxe build fails with CLANGPDB,mdemodulepkg,False,0.95,"This is a genuine build failure bug report involving a specific EDK II package (MdeModulePkg/BdsDxe) and a specific toolchain (CLANGPDB), which is a legitimate and actionable issue for the EDK II project tracker.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11792,[Bug]: UefiPayloadPkg cannot be built with VS2022,uefipayloadpkg,False,0.9,"This is a genuine build failure bug report describing that UefiPayloadPkg cannot be built with VS2022, which is a legitimate and actionable issue for the EDK II project.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11791,[Bug]: SignedCapsulePkg cannot be built with VS2022,signedcapsulepkg,False,0.9,"This is a legitimate build failure bug report indicating that SignedCapsulePkg fails to compile with VS2022, which is a real and actionable issue for the EDK II project.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11790,[Bug]: CryptoPkg cannot be built with VS2022,cryptopkg,False,0.9,"This is a legitimate build failure bug report for a specific EDK II package (CryptoPkg) with a specific compiler (VS2022), which is a reproducible and investigable issue.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11787,[Bug]: HiiDatabaseDxe build fails with CLANGPDB,mdemodulepkg,False,0.95,"This is a genuine build failure bug report for a specific EDK II package (MdeModulePkg/HiiDatabaseDxe) with a specific toolchain (CLANGPDB), which is reproducible and actionable.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11786,[Bug]: SetupBrowserDxe build fails with CLANGPDB,mdemodulepkg,False,0.92,"This is a genuine build failure bug report for a specific EDK II package (MdeModulePkg/SetupBrowserDxe) with a specific toolchain (CLANGPDB), which is a legitimate and actionable issue for the EDK II project tracker.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11772,[Bug]: FdfParser parse include statement before conditional statement,basetools,False,0.85,"This appears to be a genuine bug report about the FDF parser in BaseTools incorrectly handling include statements relative to conditional statements, which is a legitimate EDK II build tool issue.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11764,[Bug]: SmiHandlerUnRegister  is pended forever when an unregistered SMI get called,mdemodulepkg,False,0.85,"This appears to be a genuine bug report describing a deadlock/hang condition in SMI handler unregistration within MdeModulePkg, which is a legitimate and reproducible firmware issue worth investigating.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11747,"[Bug]: BaseRiscV64CpuTimerLib is not safe for OS-runtime, crashes RealTimeClockRuntimeDxe in gRT->GetTime",ovmfpkg,False,0.95,"This is a genuine bug report describing a specific crash in RealTimeClockRuntimeDxe when calling gRT->GetTime, related to BaseRiscV64CpuTimerLib not being safe for OS-runtime use, which is a legitimate EDK II firmware component issue with enough specificity to investigate.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11554,[Bug]: <title> Pci command -i can't display PCIe Designated Vendor Specific Extended Capability correctly.,shellpkg,False,0.85,"This is a genuine bug report about incorrect behavior in the PCI shell command's handling of PCIe Designated Vendor Specific Extended Capability display, which is a legitimate EDK II ShellPkg issue.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11509,[Bug]: TCG2/TPM2 support on aarch64 does not work,ovmfpkg,False,0.9,"This is a genuine bug report about TCG2/TPM2 support not functioning on aarch64 in OvmfPkg, which is a legitimate EDK II package issue with moderate engagement suggesting real investigation is needed.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,False,0.85,"This is a legitimate bug report about EDK II's CI infrastructure and ECC (Efi Coding Check) tool silently failing on both Windows and Linux, which relates directly to EDK II build tools and coding style enforcement.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11480,[Bug]: boot stuck in aarch64 uefi,armpkg|armplatformpkg|armvirtpkg,False,0.6,"This appears to be a genuine bug report about a boot hang on AArch64 UEFI in EDK II ARM packages, which is a legitimate firmware issue worth investigating despite lacking detailed reproduction steps.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11462,[Bug]: LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX value does not match the UEFI specification,mdepkg,False,0.95,"This is a valid bug report describing a specific value mismatch between the EDK II MdePkg implementation and the UEFI specification, which is a concrete and investigable firmware compliance issue.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11460,[Bug]: OVMF secure boot settings unusable with serial console,ovmfpkg,False,0.82,"This appears to be a genuine bug report about OVMF secure boot settings being unusable when using a serial console, which is a legitimate reproducible issue related to EDK II's OVMF platform firmware.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11453,[Bug]: AsciiSPrint does not handle %s correctly,ovmfpkg,False,0.8,"This appears to be a genuine bug report about incorrect format string handling in AsciiSPrint, which is a core EDK II library function used across packages including OvmfPkg.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11449,[Bug]: ShellPkg: add MRDIMM support in MemoryDeviceMemoryTechnologyTable to satisfy smbios v3.8,shellpkg,False,0.82,"This is a legitimate feature/bug request to add MRDIMM support in the ShellPkg SMBIOS memory device table to comply with SMBIOS v3.8 specification, which is a valid enhancement to an EDK II package.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11428,[Bug]: Terminal layout issue in Boot Manager when running qemu-system-x86_64 with -nographic,ovmfpkg,False,0.65,"This appears to be a genuine bug report about a terminal/display rendering issue in OvmfPkg's Boot Manager when using QEMU's -nographic mode, which is a legitimate EDK II component and reproducible environment.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11394,[Bug]: BSP could free AP reset vector buffer even though AP wake up is in process,ueficpupkg,False,0.9,"This is a genuine bug report describing a potential race condition in UefiCpuPkg where the BSP may free the AP reset vector buffer while APs are still in the process of waking up, which is a real firmware correctness/reliability issue worth investigating.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11391,[Bug]: Encountering a build error with the CLANG compiler.,cryptopkg,False,0.7,A build error with the CLANG compiler in CryptoPkg is a legitimate bug report related to EDK II build infrastructure and a specific package.,False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11374,[Bug]: UEFI runtime drivers loaded after EndOfDxe are not executable by OS,mdemodulepkg|ovmfpkg,False,0.82,"This appears to be a genuine bug report about UEFI runtime drivers loaded after EndOfDxe lacking proper executable permissions for OS use, which is a legitimate firmware behavior/security issue worth investigating in MdeModulePkg/OvmfPkg.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11360,[Bug]: TCG2/TPM2 support on RISC-V does not work,ovmfpkg,False,0.95,"This is a genuine bug report about TCG2/TPM2 support failing on RISC-V architecture in OvmfPkg, which is a legitimate EDK II component issue with high engagement suggesting real investigation is underway.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11336,[Bug]: Potential infinite loop and incorrect DeviceList handling in OpalPassword,securitypkg,False,0.75,"This appears to be a legitimate bug report identifying a potential infinite loop and incorrect device list handling in the OpalPassword driver within SecurityPkg, which is a real firmware component worth investigating.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11299,[Bug]: Wide character display is truncated on BIOS Setup.,mdemodulepkg,False,0.7,"This appears to be a genuine bug report about wide character display truncation in BIOS Setup, which relates to MdeModulePkg HII/display functionality and is worth investigating.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11292,"[Bug]: UEFI-SCT BBTestGetImageConformanceTestCheckpoint4 expects the GetImage() function to return an EFI_SECURITY_VIOLATION error, which deviates from the expected behavior defined in the UEFI specification.",other,False,0.82,"This is a valid bug report describing a potential deviation between UEFI-SCT test behavior and the UEFI specification, which is a legitimate issue for the EDK II project tracker even though it concerns the SCT test suite.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11258,[Bug] Secure Boot Bypass Through UEFI Shell,securitypkg,True,0.7,"The issue title suggests a security vulnerability report, but with only 2 comments, low engagement, and no package details or reproduction steps visible, it likely lacks sufficient technical detail to investigate — and UEFI Shell access typically requires physical presence or prior privilege, meaning this may describe intended behavior rather than a genuine bypass vulnerability.",False,False,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
claude-sonnet-4-6,A,11256,[Bug]: Assert if default string id is 0.,mdemodulepkg,False,0.85,"This appears to be a genuine bug report about an assertion failure in MdeModulePkg when a default string ID is 0, which is a specific and investigatable firmware issue.",False,True,0,2,1,72,0.0,0.0,0.9863,0.973,0.4932,0.4865,0.0,0.9796,0.4898,0.96
